TransactionID,TransactionDate,Amount,BankNameSent,BankNameReceived,RemainingBalance,City,Gender,TransactionType,Status,TransactionTime,DeviceType,PaymentMethod,MerchantName,Purpose,CustomerAge,PaymentMode,Currency,CustomerAccountNumber,MerchantAccountNumber
TXN15605,06-06-2024,1516.83,SBI Bank,HDFC Bank,461.56,Delhi,Female,Transfer,Failed,18:37.0,Laptop,QR Code,Flipkart,Shopping,25,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15606,07-07-2024,841.83,ICICI Bank,SBI Bank,1070.1,Bangalore,Male,Payment,Success,17:18.0,Mobile,UPI ID,Amazon,Food,26,Instant,EUR,1.23457E+11,9.87654E+11
TXN15607,08-08-2024,353.96,Axis Bank,Axis Bank,5058.66,Hyderabad,Female,Transfer,Success,31:29.0,Tablet,Phone Number,Zomato,Travel,27,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15608,09-09-2024,805.19,HDFC Bank,ICICI Bank,8744.06,Mumbai,Male,Payment,Success,35:24.0,Laptop,QR Code,Swiggy,Bill Payment,28,Instant,INR,1.23457E+11,9.87654E+11
TXN15609,10-10-2024,1950.05,SBI Bank,HDFC Bank,3590.88,Delhi,Female,Transfer,Success,02:35.0,Mobile,UPI ID,IRCTC,Others,29,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15610,11-11-2024,1342.42,ICICI Bank,SBI Bank,1404.44,Bangalore,Male,Payment,Failed,49:44.0,Tablet,Phone Number,Flipkart,Shopping,30,Instant,EUR,1.23457E+11,9.87654E+11
TXN15611,12-12-2024,1828.21,Axis Bank,Axis Bank,9720.78,Hyderabad,Female,Transfer,Success,53:32.0,Laptop,QR Code,Amazon,Food,31,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15612,13-01-2024,1523.01,HDFC Bank,ICICI Bank,4887.17,Mumbai,Male,Payment,Success,57:47.0,Mobile,UPI ID,Zomato,Travel,32,Instant,INR,1.23457E+11,9.87654E+11
TXN15613,14-02-2024,717.26,SBI Bank,HDFC Bank,3652.17,Delhi,Female,Transfer,Success,45:33.0,Tablet,Phone Number,Swiggy,Bill Payment,33,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15614,15-03-2024,1106.83,ICICI Bank,SBI Bank,9393.59,Bangalore,Male,Payment,Success,18:29.0,Laptop,QR Code,IRCTC,Others,34,Instant,EUR,1.23457E+11,9.87654E+11
TXN15615,16-04-2024,138.22,Axis Bank,Axis Bank,2816.23,Hyderabad,Female,Transfer,Failed,29:34.0,Mobile,UPI ID,Flipkart,Shopping,35,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15616,17-05-2024,470.37,HDFC Bank,ICICI Bank,649.85,Mumbai,Male,Payment,Success,40:56.0,Tablet,Phone Number,Amazon,Food,36,Instant,INR,1.23457E+11,9.87654E+11
TXN15617,18-06-2024,1958.45,SBI Bank,HDFC Bank,4374.78,Delhi,Female,Transfer,Success,05:39.0,Laptop,QR Code,Zomato,Travel,37,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15618,19-07-2024,1846.48,ICICI Bank,SBI Bank,6050.1,Bangalore,Male,Payment,Success,24:48.0,Mobile,UPI ID,Swiggy,Bill Payment,38,Instant,EUR,1.23457E+11,9.87654E+11
TXN15619,20-08-2024,1983.16,Axis Bank,Axis Bank,8029.79,Hyderabad,Female,Transfer,Success,08:50.0,Tablet,Phone Number,IRCTC,Others,39,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15620,21-09-2024,833.07,HDFC Bank,ICICI Bank,203.29,Mumbai,Male,Payment,Failed,03:51.0,Laptop,QR Code,Flipkart,Shopping,40,Instant,INR,1.23457E+11,9.87654E+11
TXN15621,22-10-2024,1774.56,SBI Bank,HDFC Bank,1697.69,Delhi,Female,Transfer,Success,58:25.0,Mobile,UPI ID,Amazon,Food,41,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15622,23-11-2024,1600.37,ICICI Bank,SBI Bank,4305.46,Bangalore,Male,Payment,Success,55:49.0,Tablet,Phone Number,Zomato,Travel,42,Instant,EUR,1.23457E+11,9.87654E+11
TXN15623,24-12-2024,1165.08,Axis Bank,Axis Bank,174.17,Hyderabad,Female,Transfer,Success,21:02.0,Laptop,QR Code,Swiggy,Bill Payment,43,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15624,25-01-2024,596.25,HDFC Bank,ICICI Bank,1894.27,Mumbai,Male,Payment,Success,12:22.0,Mobile,UPI ID,IRCTC,Others,44,Instant,INR,1.23457E+11,9.87654E+11
TXN15625,26-02-2024,1655.06,SBI Bank,HDFC Bank,1642.24,Delhi,Female,Transfer,Failed,53:37.0,Tablet,Phone Number,Flipkart,Shopping,45,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15626,27-03-2024,967.09,ICICI Bank,SBI Bank,1544.4,Bangalore,Male,Payment,Success,06:27.0,Laptop,QR Code,Amazon,Food,46,Instant,EUR,1.23457E+11,9.87654E+11
TXN15627,28-04-2024,97.56,Axis Bank,Axis Bank,1459.73,Hyderabad,Female,Transfer,Success,09:14.0,Mobile,UPI ID,Zomato,Travel,47,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15628,29-05-2024,141.78,HDFC Bank,ICICI Bank,4092.97,Mumbai,Male,Payment,Success,27:18.0,Tablet,Phone Number,Swiggy,Bill Payment,48,Instant,INR,1.23457E+11,9.87654E+11
TXN15629,30-06-2024,1185.65,SBI Bank,HDFC Bank,1278.58,Delhi,Female,Transfer,Success,16:13.0,Laptop,QR Code,IRCTC,Others,49,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15630,01-07-2024,1426.58,ICICI Bank,SBI Bank,6927.09,Bangalore,Male,Payment,Failed,25:58.0,Mobile,UPI ID,Flipkart,Shopping,50,Instant,EUR,1.23457E+11,9.87654E+11
TXN15631,02-08-2024,217.52,Axis Bank,Axis Bank,3000.07,Hyderabad,Female,Transfer,Success,04:02.0,Tablet,Phone Number,Amazon,Food,51,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15632,03-09-2024,1305.07,HDFC Bank,ICICI Bank,1911.88,Mumbai,Male,Payment,Success,58:35.0,Laptop,QR Code,Zomato,Travel,52,Instant,INR,1.23457E+11,9.87654E+11
TXN15633,04-10-2024,850.29,SBI Bank,HDFC Bank,6692.35,Delhi,Female,Transfer,Success,30:05.0,Mobile,UPI ID,Swiggy,Bill Payment,53,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15634,05-11-2024,1000.7,ICICI Bank,SBI Bank,1822.47,Bangalore,Male,Payment,Success,33:41.0,Tablet,Phone Number,IRCTC,Others,54,Instant,EUR,1.23457E+11,9.87654E+11
TXN15635,06-12-2024,627.82,Axis Bank,Axis Bank,2020.61,Hyderabad,Female,Transfer,Failed,06:29.0,Laptop,QR Code,Flipkart,Shopping,55,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15636,07-01-2024,1421.3,HDFC Bank,ICICI Bank,9295.07,Mumbai,Male,Payment,Success,42:34.0,Mobile,UPI ID,Amazon,Food,56,Instant,INR,1.23457E+11,9.87654E+11
TXN15637,08-02-2024,405.77,SBI Bank,HDFC Bank,139.34,Delhi,Female,Transfer,Success,57:53.0,Tablet,Phone Number,Zomato,Travel,57,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15638,09-03-2024,1672.04,ICICI Bank,SBI Bank,2788.04,Bangalore,Male,Payment,Success,03:56.0,Laptop,QR Code,Swiggy,Bill Payment,58,Instant,EUR,1.23457E+11,9.87654E+11
TXN15639,10-04-2024,425.31,Axis Bank,Axis Bank,5983.63,Hyderabad,Female,Transfer,Success,21:07.0,Mobile,UPI ID,IRCTC,Others,59,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15640,11-05-2024,567.13,HDFC Bank,ICICI Bank,7773.93,Mumbai,Male,Payment,Failed,21:51.0,Tablet,Phone Number,Flipkart,Shopping,20,Instant,INR,1.23457E+11,9.87654E+11
TXN15641,12-06-2024,343.69,SBI Bank,HDFC Bank,3333.92,Delhi,Female,Transfer,Success,01:15.0,Laptop,QR Code,Amazon,Food,21,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15642,13-07-2024,51.53,ICICI Bank,SBI Bank,3028.28,Bangalore,Male,Payment,Success,07:51.0,Mobile,UPI ID,Zomato,Travel,22,Instant,EUR,1.23457E+11,9.87654E+11
TXN15643,14-08-2024,498.41,Axis Bank,Axis Bank,6553.54,Hyderabad,Female,Transfer,Success,12:19.0,Tablet,Phone Number,Swiggy,Bill Payment,23,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15644,15-09-2024,1103.29,HDFC Bank,ICICI Bank,3106.9,Mumbai,Male,Payment,Success,49:16.0,Laptop,QR Code,IRCTC,Others,24,Instant,INR,1.23457E+11,9.87654E+11
TXN15645,16-10-2024,1956.82,SBI Bank,HDFC Bank,4339.75,Delhi,Female,Transfer,Failed,28:54.0,Mobile,UPI ID,Flipkart,Shopping,25,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15646,17-11-2024,217.62,ICICI Bank,SBI Bank,758.79,Bangalore,Male,Payment,Success,28:40.0,Tablet,Phone Number,Amazon,Food,26,Instant,EUR,1.23457E+11,9.87654E+11
TXN15647,18-12-2024,1075.59,Axis Bank,Axis Bank,954.09,Hyderabad,Female,Transfer,Success,40:27.0,Laptop,QR Code,Zomato,Travel,27,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15648,19-01-2024,1114.88,HDFC Bank,ICICI Bank,9583.33,Mumbai,Male,Payment,Success,44:15.0,Mobile,UPI ID,Swiggy,Bill Payment,28,Instant,INR,1.23457E+11,9.87654E+11
TXN15649,20-02-2024,1380.82,SBI Bank,HDFC Bank,3829.64,Delhi,Female,Transfer,Success,27:27.0,Tablet,Phone Number,IRCTC,Others,29,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15650,21-03-2024,792.69,ICICI Bank,SBI Bank,2189.59,Bangalore,Male,Payment,Failed,23:00.0,Laptop,QR Code,Flipkart,Shopping,30,Instant,EUR,1.23457E+11,9.87654E+11
TXN15651,22-04-2024,1768.64,Axis Bank,Axis Bank,4636.12,Hyderabad,Female,Transfer,Success,00:54.0,Mobile,UPI ID,Amazon,Food,31,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15652,23-05-2024,1676.24,HDFC Bank,ICICI Bank,6082.56,Mumbai,Male,Payment,Success,27:28.0,Tablet,Phone Number,Zomato,Travel,32,Instant,INR,1.23457E+11,9.87654E+11
TXN15653,24-06-2024,800.51,SBI Bank,HDFC Bank,9143.5,Delhi,Female,Transfer,Success,56:07.0,Laptop,QR Code,Swiggy,Bill Payment,33,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15654,25-07-2024,520.8,ICICI Bank,SBI Bank,1451.63,Bangalore,Male,Payment,Success,22:58.0,Mobile,UPI ID,IRCTC,Others,34,Instant,EUR,1.23457E+11,9.87654E+11
TXN15655,26-08-2024,1086.66,Axis Bank,Axis Bank,8945.33,Hyderabad,Female,Transfer,Failed,38:52.0,Tablet,Phone Number,Flipkart,Shopping,35,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15656,27-09-2024,313.18,HDFC Bank,ICICI Bank,3128.46,Mumbai,Male,Payment,Success,54:25.0,Laptop,QR Code,Amazon,Food,36,Instant,INR,1.23457E+11,9.87654E+11
TXN15657,28-10-2024,1241.34,SBI Bank,HDFC Bank,8137.22,Delhi,Female,Transfer,Success,38:46.0,Mobile,UPI ID,Zomato,Travel,37,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15658,29-11-2024,545.33,ICICI Bank,SBI Bank,7249.36,Bangalore,Male,Payment,Success,08:17.0,Tablet,Phone Number,Swiggy,Bill Payment,38,Instant,EUR,1.23457E+11,9.87654E+11
TXN15659,30-12-2024,322.94,Axis Bank,Axis Bank,9156.8,Hyderabad,Female,Transfer,Success,21:09.0,Laptop,QR Code,IRCTC,Others,39,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15660,01-01-2024,809.38,HDFC Bank,ICICI Bank,6416.83,Mumbai,Male,Payment,Failed,10:24.0,Mobile,UPI ID,Flipkart,Shopping,40,Instant,INR,1.23457E+11,9.87654E+11
TXN15661,02-02-2024,891.49,SBI Bank,HDFC Bank,8765.35,Delhi,Female,Transfer,Success,38:52.0,Tablet,Phone Number,Amazon,Food,41,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15662,03-03-2024,1401.17,ICICI Bank,SBI Bank,3005.76,Bangalore,Male,Payment,Success,18:20.0,Laptop,QR Code,Zomato,Travel,42,Instant,EUR,1.23457E+11,9.87654E+11
TXN15663,04-04-2024,1867.48,Axis Bank,Axis Bank,507.47,Hyderabad,Female,Transfer,Success,55:36.0,Mobile,UPI ID,Swiggy,Bill Payment,43,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15664,05-05-2024,1400.45,HDFC Bank,ICICI Bank,2684.01,Mumbai,Male,Payment,Success,22:58.0,Tablet,Phone Number,IRCTC,Others,44,Instant,INR,1.23457E+11,9.87654E+11
TXN15665,06-06-2024,1143.15,SBI Bank,HDFC Bank,6052.86,Delhi,Female,Transfer,Failed,00:36.0,Laptop,QR Code,Flipkart,Shopping,45,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15666,07-07-2024,1735.04,ICICI Bank,SBI Bank,5217.84,Bangalore,Male,Payment,Success,33:35.0,Mobile,UPI ID,Amazon,Food,46,Instant,EUR,1.23457E+11,9.87654E+11
TXN15667,08-08-2024,1415.91,Axis Bank,Axis Bank,5777.87,Hyderabad,Female,Transfer,Success,39:35.0,Tablet,Phone Number,Zomato,Travel,47,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15668,09-09-2024,629.71,HDFC Bank,ICICI Bank,5778.96,Mumbai,Male,Payment,Success,31:01.0,Laptop,QR Code,Swiggy,Bill Payment,48,Instant,INR,1.23457E+11,9.87654E+11
TXN15669,10-10-2024,1929.74,SBI Bank,HDFC Bank,3184.97,Delhi,Female,Transfer,Success,35:17.0,Mobile,UPI ID,IRCTC,Others,49,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15670,11-11-2024,762.81,ICICI Bank,SBI Bank,2803.8,Bangalore,Male,Payment,Failed,26:27.0,Tablet,Phone Number,Flipkart,Shopping,50,Instant,EUR,1.23457E+11,9.87654E+11
TXN15671,12-12-2024,1349.18,Axis Bank,Axis Bank,771.3,Hyderabad,Female,Transfer,Success,27:59.0,Laptop,QR Code,Amazon,Food,51,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15672,13-01-2024,1707.59,HDFC Bank,ICICI Bank,4165.87,Mumbai,Male,Payment,Success,45:48.0,Mobile,UPI ID,Zomato,Travel,52,Instant,INR,1.23457E+11,9.87654E+11
TXN15673,14-02-2024,1490.73,SBI Bank,HDFC Bank,2241.54,Delhi,Female,Transfer,Success,33:38.0,Tablet,Phone Number,Swiggy,Bill Payment,53,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15674,15-03-2024,699.38,ICICI Bank,SBI Bank,325.97,Bangalore,Male,Payment,Success,44:10.0,Laptop,QR Code,IRCTC,Others,54,Instant,EUR,1.23457E+11,9.87654E+11
TXN15675,16-04-2024,159.96,Axis Bank,Axis Bank,6152.69,Hyderabad,Female,Transfer,Failed,53:28.0,Mobile,UPI ID,Flipkart,Shopping,55,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15676,17-05-2024,959.32,HDFC Bank,ICICI Bank,484.99,Mumbai,Male,Payment,Success,01:14.0,Tablet,Phone Number,Amazon,Food,56,Instant,INR,1.23457E+11,9.87654E+11
TXN15677,18-06-2024,1217.95,SBI Bank,HDFC Bank,265.05,Delhi,Female,Transfer,Success,46:47.0,Laptop,QR Code,Zomato,Travel,57,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15678,19-07-2024,1725.06,ICICI Bank,SBI Bank,9625.4,Bangalore,Male,Payment,Success,31:39.0,Mobile,UPI ID,Swiggy,Bill Payment,58,Instant,EUR,1.23457E+11,9.87654E+11
TXN15679,20-08-2024,1029.7,Axis Bank,Axis Bank,4111.76,Hyderabad,Female,Transfer,Success,10:44.0,Tablet,Phone Number,IRCTC,Others,59,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15680,21-09-2024,793.13,HDFC Bank,ICICI Bank,9611.67,Mumbai,Male,Payment,Failed,27:06.0,Laptop,QR Code,Flipkart,Shopping,20,Instant,INR,1.23457E+11,9.87654E+11
TXN15681,22-10-2024,1740.06,SBI Bank,HDFC Bank,646.81,Delhi,Female,Transfer,Success,52:10.0,Mobile,UPI ID,Amazon,Food,21,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15682,23-11-2024,111.58,ICICI Bank,SBI Bank,5105.24,Bangalore,Male,Payment,Success,00:51.0,Tablet,Phone Number,Zomato,Travel,22,Instant,EUR,1.23457E+11,9.87654E+11
TXN15683,24-12-2024,271.08,Axis Bank,Axis Bank,8555.28,Hyderabad,Female,Transfer,Success,25:35.0,Laptop,QR Code,Swiggy,Bill Payment,23,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15684,25-01-2024,808.43,HDFC Bank,ICICI Bank,8835.79,Mumbai,Male,Payment,Success,39:51.0,Mobile,UPI ID,IRCTC,Others,24,Instant,INR,1.23457E+11,9.87654E+11
TXN15685,26-02-2024,1086.18,SBI Bank,HDFC Bank,5899.2,Delhi,Female,Transfer,Failed,51:10.0,Tablet,Phone Number,Flipkart,Shopping,25,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15686,27-03-2024,1838.49,ICICI Bank,SBI Bank,4808.03,Bangalore,Male,Payment,Success,23:00.0,Laptop,QR Code,Amazon,Food,26,Instant,EUR,1.23457E+11,9.87654E+11
TXN15687,28-04-2024,57.4,Axis Bank,Axis Bank,2809.03,Hyderabad,Female,Transfer,Success,31:08.0,Mobile,UPI ID,Zomato,Travel,27,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15688,29-05-2024,1463.83,HDFC Bank,ICICI Bank,7083.5,Mumbai,Male,Payment,Success,49:06.0,Tablet,Phone Number,Swiggy,Bill Payment,28,Instant,INR,1.23457E+11,9.87654E+11
TXN15689,30-06-2024,275.24,SBI Bank,HDFC Bank,636.58,Delhi,Female,Transfer,Success,43:00.0,Laptop,QR Code,IRCTC,Others,29,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15690,01-07-2024,107.2,ICICI Bank,SBI Bank,8946.94,Bangalore,Male,Payment,Failed,06:57.0,Mobile,UPI ID,Flipkart,Shopping,30,Instant,EUR,1.23457E+11,9.87654E+11
TXN15691,02-08-2024,11.14,Axis Bank,Axis Bank,3097.85,Hyderabad,Female,Transfer,Success,55:26.0,Tablet,Phone Number,Amazon,Food,31,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15692,03-09-2024,1704.61,HDFC Bank,ICICI Bank,7525.1,Mumbai,Male,Payment,Success,59:31.0,Laptop,QR Code,Zomato,Travel,32,Instant,INR,1.23457E+11,9.87654E+11
TXN15693,04-10-2024,648.74,SBI Bank,HDFC Bank,5238.67,Delhi,Female,Transfer,Success,24:57.0,Mobile,UPI ID,Swiggy,Bill Payment,33,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15694,05-11-2024,1345.07,ICICI Bank,SBI Bank,7362.38,Bangalore,Male,Payment,Success,17:33.0,Tablet,Phone Number,IRCTC,Others,34,Instant,EUR,1.23457E+11,9.87654E+11
TXN15695,06-12-2024,1487.55,Axis Bank,Axis Bank,9280.17,Hyderabad,Female,Transfer,Failed,35:14.0,Laptop,QR Code,Flipkart,Shopping,35,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15696,07-01-2024,1341.77,HDFC Bank,ICICI Bank,7219.65,Mumbai,Male,Payment,Success,09:02.0,Mobile,UPI ID,Amazon,Food,36,Instant,INR,1.23457E+11,9.87654E+11
TXN15697,08-02-2024,1493.62,SBI Bank,HDFC Bank,8490.06,Delhi,Female,Transfer,Success,20:49.0,Tablet,Phone Number,Zomato,Travel,37,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15698,09-03-2024,835.21,ICICI Bank,SBI Bank,7335.55,Bangalore,Male,Payment,Success,39:13.0,Laptop,QR Code,Swiggy,Bill Payment,38,Instant,EUR,1.23457E+11,9.87654E+11
TXN15699,10-04-2024,868.1,Axis Bank,Axis Bank,6370.68,Hyderabad,Female,Transfer,Success,43:35.0,Mobile,UPI ID,IRCTC,Others,39,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15700,11-05-2024,474.53,HDFC Bank,ICICI Bank,933.02,Mumbai,Male,Payment,Failed,05:41.0,Tablet,Phone Number,Flipkart,Shopping,40,Instant,INR,1.23457E+11,9.87654E+11
TXN15701,12-06-2024,943.48,SBI Bank,HDFC Bank,6341.8,Delhi,Female,Transfer,Success,29:18.0,Laptop,QR Code,Amazon,Food,41,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15702,13-07-2024,823.69,ICICI Bank,SBI Bank,1436.2,Bangalore,Male,Payment,Success,44:38.0,Mobile,UPI ID,Zomato,Travel,42,Instant,EUR,1.23457E+11,9.87654E+11
TXN15703,14-08-2024,263.93,Axis Bank,Axis Bank,3285.79,Hyderabad,Female,Transfer,Success,34:36.0,Tablet,Phone Number,Swiggy,Bill Payment,43,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15704,15-09-2024,405,HDFC Bank,ICICI Bank,4517.23,Mumbai,Male,Payment,Success,44:46.0,Laptop,QR Code,IRCTC,Others,44,Instant,INR,1.23457E+11,9.87654E+11
TXN15705,16-10-2024,742.29,SBI Bank,HDFC Bank,8396.43,Delhi,Female,Transfer,Failed,33:54.0,Mobile,UPI ID,Flipkart,Shopping,45,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15706,17-11-2024,331.07,ICICI Bank,SBI Bank,8990.07,Bangalore,Male,Payment,Success,16:52.0,Tablet,Phone Number,Amazon,Food,46,Instant,EUR,1.23457E+11,9.87654E+11
TXN15707,18-12-2024,1098.45,Axis Bank,Axis Bank,5704.93,Hyderabad,Female,Transfer,Success,40:20.0,Laptop,QR Code,Zomato,Travel,47,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15708,19-01-2024,1691.78,HDFC Bank,ICICI Bank,8285.83,Mumbai,Male,Payment,Success,07:28.0,Mobile,UPI ID,Swiggy,Bill Payment,48,Instant,INR,1.23457E+11,9.87654E+11
TXN15709,20-02-2024,1412.97,SBI Bank,HDFC Bank,2274.98,Delhi,Female,Transfer,Success,54:03.0,Tablet,Phone Number,IRCTC,Others,49,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15710,21-03-2024,164.98,ICICI Bank,SBI Bank,3719.15,Bangalore,Male,Payment,Failed,55:50.0,Laptop,QR Code,Flipkart,Shopping,50,Instant,EUR,1.23457E+11,9.87654E+11
TXN15711,22-04-2024,87.34,Axis Bank,Axis Bank,9450.1,Hyderabad,Female,Transfer,Success,06:43.0,Mobile,UPI ID,Amazon,Food,51,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15712,23-05-2024,1238.96,HDFC Bank,ICICI Bank,398.49,Mumbai,Male,Payment,Success,54:34.0,Tablet,Phone Number,Zomato,Travel,52,Instant,INR,1.23457E+11,9.87654E+11
TXN15713,24-06-2024,130.82,SBI Bank,HDFC Bank,774.17,Delhi,Female,Transfer,Success,55:52.0,Laptop,QR Code,Swiggy,Bill Payment,53,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15714,25-07-2024,1384.02,ICICI Bank,SBI Bank,6015.98,Bangalore,Male,Payment,Success,05:32.0,Mobile,UPI ID,IRCTC,Others,54,Instant,EUR,1.23457E+11,9.87654E+11
TXN15715,26-08-2024,245.79,Axis Bank,Axis Bank,1155.86,Hyderabad,Female,Transfer,Failed,58:34.0,Tablet,Phone Number,Flipkart,Shopping,55,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15716,27-09-2024,569.71,HDFC Bank,ICICI Bank,549.87,Mumbai,Male,Payment,Success,23:56.0,Laptop,QR Code,Amazon,Food,56,Instant,INR,1.23457E+11,9.87654E+11
TXN15717,28-10-2024,1091.96,SBI Bank,HDFC Bank,5483.89,Delhi,Female,Transfer,Success,47:42.0,Mobile,UPI ID,Zomato,Travel,57,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15718,29-11-2024,1825.59,ICICI Bank,SBI Bank,8707.7,Bangalore,Male,Payment,Success,27:29.0,Tablet,Phone Number,Swiggy,Bill Payment,58,Instant,EUR,1.23457E+11,9.87654E+11
TXN15719,30-12-2024,701.32,Axis Bank,Axis Bank,3702.09,Hyderabad,Female,Transfer,Success,12:43.0,Laptop,QR Code,IRCTC,Others,59,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15720,01-01-2024,1300.6,HDFC Bank,ICICI Bank,7476.5,Mumbai,Male,Payment,Failed,29:45.0,Mobile,UPI ID,Flipkart,Shopping,20,Instant,INR,1.23457E+11,9.87654E+11
TXN15721,02-02-2024,1506.16,SBI Bank,HDFC Bank,1405.02,Delhi,Female,Transfer,Success,28:58.0,Tablet,Phone Number,Amazon,Food,21,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15722,03-03-2024,279.34,ICICI Bank,SBI Bank,2837.26,Bangalore,Male,Payment,Success,48:15.0,Laptop,QR Code,Zomato,Travel,22,Instant,EUR,1.23457E+11,9.87654E+11
TXN15723,04-04-2024,767.48,Axis Bank,Axis Bank,3576.76,Hyderabad,Female,Transfer,Success,50:49.0,Mobile,UPI ID,Swiggy,Bill Payment,23,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15724,05-05-2024,1850.13,HDFC Bank,ICICI Bank,1266.63,Mumbai,Male,Payment,Success,29:54.0,Tablet,Phone Number,IRCTC,Others,24,Instant,INR,1.23457E+11,9.87654E+11
TXN15725,06-06-2024,595.53,SBI Bank,HDFC Bank,2529.36,Delhi,Female,Transfer,Failed,48:40.0,Laptop,QR Code,Flipkart,Shopping,25,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15726,07-07-2024,1930.88,ICICI Bank,SBI Bank,5741.57,Bangalore,Male,Payment,Success,17:06.0,Mobile,UPI ID,Amazon,Food,26,Instant,EUR,1.23457E+11,9.87654E+11
TXN15727,08-08-2024,1893.11,Axis Bank,Axis Bank,7770.44,Hyderabad,Female,Transfer,Success,42:43.0,Tablet,Phone Number,Zomato,Travel,27,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15728,09-09-2024,372.77,HDFC Bank,ICICI Bank,1274.68,Mumbai,Male,Payment,Success,50:06.0,Laptop,QR Code,Swiggy,Bill Payment,28,Instant,INR,1.23457E+11,9.87654E+11
TXN15729,10-10-2024,1820.56,SBI Bank,HDFC Bank,337.31,Delhi,Female,Transfer,Success,26:05.0,Mobile,UPI ID,IRCTC,Others,29,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15730,11-11-2024,362.29,ICICI Bank,SBI Bank,3515.99,Bangalore,Male,Payment,Failed,18:08.0,Tablet,Phone Number,Flipkart,Shopping,30,Instant,EUR,1.23457E+11,9.87654E+11
TXN15731,12-12-2024,834.39,Axis Bank,Axis Bank,9453.21,Hyderabad,Female,Transfer,Success,23:03.0,Laptop,QR Code,Amazon,Food,31,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15732,13-01-2024,864.95,HDFC Bank,ICICI Bank,5690.84,Mumbai,Male,Payment,Success,28:35.0,Mobile,UPI ID,Zomato,Travel,32,Instant,INR,1.23457E+11,9.87654E+11
TXN15733,14-02-2024,1842.27,SBI Bank,HDFC Bank,3423.37,Delhi,Female,Transfer,Success,01:39.0,Tablet,Phone Number,Swiggy,Bill Payment,33,Scheduled,USD,1.23457E+11,9.87654E+11
